"","query","lat","lon","lat_min","lat_max","lon_min","lon_max","place_id","osm_type","osm_id","place_rank","display_name","class","type","importance","icon"
"6414","Mumbai, India",19.0759899,72.8773928,18.8939566,19.2701767,72.776333,72.9797315,"302040990","relation","7888990","16","Mumbai, Mumbai Suburban, Maharashtra, India","boundary","administrative","0.87994991019715","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6415","Greater Noida, India",28.4670734,77.5137649,28.3070734,28.6270734,77.3537649,77.6737649,"6447921","node","712869911","16","Greater Noida, Gautam Buddha Nagar, Uttar Pradesh, 201310, India","place","city","0.72586994762194","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6416","New Delhi, India",28.6138954,77.2090057,28.4812633,28.6456842,77.0503708,77.2551392,"258989240","relation","2763541","10","New Delhi, Delhi, India","boundary","administrative","0.99480434454149","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6417","New Delhi, India",28.6138954,77.2090057,28.4812633,28.6456842,77.0503708,77.2551392,"258989240","relation","2763541","10","New Delhi, Delhi, India","boundary","administrative","0.99480434454149","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6418","Sangli, India",16.8502534,74.5948885,16.6902534,17.0102534,74.4348885,74.7548885,"608287","node","245638734","16","Sangli, Miraj, Sangli district, Maharashtra, 416416, India","place","city","0.6583498055403","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6419","Mumbai, India",19.0759899,72.8773928,18.8939566,19.2701767,72.776333,72.9797315,"302040990","relation","7888990","16","Mumbai, Mumbai Suburban, Maharashtra, India","boundary","administrative","0.87994991019715","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6420","New Delhi, India",28.6138954,77.2090057,28.4812633,28.6456842,77.0503708,77.2551392,"258989240","relation","2763541","10","New Delhi, Delhi, India","boundary","administrative","0.99480434454149","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6421","New Delhi, India",28.6138954,77.2090057,28.4812633,28.6456842,77.0503708,77.2551392,"258989240","relation","2763541","10","New Delhi, Delhi, India","boundary","administrative","0.99480434454149","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6422","Kolkata, India",22.5414185,88.3576912438887,22.4503235,22.6325362,88.2406237,88.4589549,"259838636","relation","10371838","12","Kolkata, Howrah, West Bengal, India","boundary","administrative","0.85403853462783","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6423","Gondal, India",21.9721823,70.7955235,21.9671823,21.9771823,70.7905235,70.8005235,"5692650","node","634346965","30","Gondal, NH27, Gondal, Gondal Taluka, Rajkot, Gujarat, 360300, India","railway","station","0.540735418475","https://nominatim.openstreetmap.org/ui/mapicons//transport_train_station2.p.20.png"
"6424","Coimbatore, India",11.0018115,76.9628425,10.8418115,11.1618115,76.8028425,77.1228425,"608620","node","245589078","16","Coimbatore, Coimbatore North, Coimbatore District, Tamil Nadu, 641001, India","place","city","0.75383764311419","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6425","Arrah, India",25.62345725,84.5968386865339,25.5198264,25.7267085,84.5038747,84.7250174,"259663262","relation","10266925","12","Arrah, Bhojpur, Bihar, India","boundary","administrative","0.67","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6426","Arrah, India",25.62345725,84.5968386865339,25.5198264,25.7267085,84.5038747,84.7250174,"259663262","relation","10266925","12","Arrah, Bhojpur, Bihar, India","boundary","administrative","0.67","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6427","Mumbai, India",19.0759899,72.8773928,18.8939566,19.2701767,72.776333,72.9797315,"302040990","relation","7888990","16","Mumbai, Mumbai Suburban, Maharashtra, India","boundary","administrative","0.87994991019715","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6428","Arrah, India",25.62345725,84.5968386865339,25.5198264,25.7267085,84.5038747,84.7250174,"259663262","relation","10266925","12","Arrah, Bhojpur, Bihar, India","boundary","administrative","0.67","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6429","Bhubaneshwar, India",20.2602964,85.8394521,20.1002964,20.4202964,85.6794521,85.9994521,"10662000","node","1051669585","16","Bhubaneshwar, Bhubaneswar Municipal Corporation, Bhubaneswar (M.Corp.), Khordha, Odisha, 751001, India","place","city","0.73612488513846","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6430","Bengaluru South, India",12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,"259821390","relation","7902476","16","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India","boundary","administrative","0.82943482389756","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6431","Kolkata, India",22.5414185,88.3576912438887,22.4503235,22.6325362,88.2406237,88.4589549,"259838636","relation","10371838","12","Kolkata, Howrah, West Bengal, India","boundary","administrative","0.85403853462783","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6432","Katedan",17.3026835,78.4398207,17.2826835,17.3226835,78.4198207,78.4598207,"37514797","node","2949095757","19","Katedan, Ward 59 Mailardevpally, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Rajendranagar mandal, Rangareddy, Telangana, 500005, India","place","suburb","0.385","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_village.p.20.png"
"6433","Panvel, India",18.96558885,73.1028813058249,18.8055576,19.1260162,72.9517239,73.2805797,"259740007","relation","10353552","12","Panvel, Raigad, Maharashtra, India","boundary","administrative","0.67","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6434","Veraval, India",20.9057,70.3781,20.7457,21.0657,70.2181,70.5381,"625442","node","245691743","16","Veraval, Patan Veraval Taluka, Gir Somnath District, Gujarat, 362200, India","place","city","0.57194731852227","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6435","New Delhi, India",28.6138954,77.2090057,28.4812633,28.6456842,77.0503708,77.2551392,"258989240","relation","2763541","10","New Delhi, Delhi, India","boundary","administrative","0.99480434454149","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6436","Kerala, India",10.3528744,76.5120396,8.2924566,12.7944687,74.8638275,77.4119403,"259309114","relation","2018151","8","Kerala, India","boundary","administrative","0.87615001889694","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6437","Kolkata, India",22.5414185,88.3576912438887,22.4503235,22.6325362,88.2406237,88.4589549,"259838636","relation","10371838","12","Kolkata, Howrah, West Bengal, India","boundary","administrative","0.85403853462783","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6438","Kolkata, India",22.5414185,88.3576912438887,22.4503235,22.6325362,88.2406237,88.4589549,"259838636","relation","10371838","12","Kolkata, Howrah, West Bengal, India","boundary","administrative","0.85403853462783","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6439","Mumbai, India",19.0759899,72.8773928,18.8939566,19.2701767,72.776333,72.9797315,"302040990","relation","7888990","16","Mumbai, Mumbai Suburban, Maharashtra, India","boundary","administrative","0.87994991019715","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6440","Kolkata, India",22.5414185,88.3576912438887,22.4503235,22.6325362,88.2406237,88.4589549,"259838636","relation","10371838","12","Kolkata, Howrah, West Bengal, India","boundary","administrative","0.85403853462783","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6441","New Delhi, India",28.6138954,77.2090057,28.4812633,28.6456842,77.0503708,77.2551392,"258989240","relation","2763541","10","New Delhi, Delhi, India","boundary","administrative","0.99480434454149","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6442","Taranagar, India",28.6707787,75.0361419,28.6307787,28.7107787,74.9961419,75.0761419,"14687404","node","1399193226","18","Taranagar, Taranagar Tehsil, Churu, Rajasthan, 331304, India","place","town","0.55726917163405","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_town.p.20.png"
"6443","Mumbai, India",19.0759899,72.8773928,18.8939566,19.2701767,72.776333,72.9797315,"302040990","relation","7888990","16","Mumbai, Mumbai Suburban, Maharashtra, India","boundary","administrative","0.87994991019715","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6444","Mumbai, India",19.0759899,72.8773928,18.8939566,19.2701767,72.776333,72.9797315,"302040990","relation","7888990","16","Mumbai, Mumbai Suburban, Maharashtra, India","boundary","administrative","0.87994991019715","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6445","Lucknow, India",26.8381,80.9346001,26.6781,26.9981,80.7746001,81.0946001,"611188","node","245753718","16","Lucknow, Sadar, Lucknow, Uttar Pradesh, 226019, India","place","city","0.81021474733207","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6446","Mumbai, India",19.0759899,72.8773928,18.8939566,19.2701767,72.776333,72.9797315,"302040990","relation","7888990","16","Mumbai, Mumbai Suburban, Maharashtra, India","boundary","administrative","0.87994991019715","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6447","Bhopal, India",23.2584857,77.401989,23.0984857,23.4184857,77.241989,77.561989,"610705","node","245712627","16","Bhopal, Madhya Pradesh, 462001, India","place","city","0.75330189218004","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6448","New Delhi, India",28.6138954,77.2090057,28.4812633,28.6456842,77.0503708,77.2551392,"258989240","relation","2763541","10","New Delhi, Delhi, India","boundary","administrative","0.99480434454149","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6449","Gurgaon, India",28.42826235,77.0027001465775,28.3153915,28.5409048,76.8656338,77.1265409,"259030768","relation","10398244","12","Gurgaon, Gurugram, Haryana, India","boundary","administrative","0.67","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6450","New Delhi, India",28.6138954,77.2090057,28.4812633,28.6456842,77.0503708,77.2551392,"258989240","relation","2763541","10","New Delhi, Delhi, India","boundary","administrative","0.99480434454149","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6451","Mumbai, India",19.0759899,72.8773928,18.8939566,19.2701767,72.776333,72.9797315,"302040990","relation","7888990","16","Mumbai, Mumbai Suburban, Maharashtra, India","boundary","administrative","0.87994991019715","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6452","Greater Noida, India",28.4670734,77.5137649,28.3070734,28.6270734,77.3537649,77.6737649,"6447921","node","712869911","16","Greater Noida, Gautam Buddha Nagar, Uttar Pradesh, 201310, India","place","city","0.72586994762194","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6453","Nashik, India",20.0112475,73.7902364,19.8512475,20.1712475,73.6302364,73.9502364,"621571","node","245686763","16","Nashik, Maharashtra, 422001, India","place","city","0.71598732013467","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6454","Borivali national park",19.21504525,72.9122226592809,19.1388993,19.3451078,72.8635238,72.9749095,"258579986","relation","6245228","25","Sanjay Gandhi (Borivilli) National Park, Mumbai, Thane, Mumbai Suburban, Maharashtra, 400065, India","boundary","national_park","0.6016086140509",NA
"6455","Faridabad, India",28.4029786,77.3103837,28.2429786,28.5629786,77.1503837,77.4703837,"45066939","node","3582568815","16","Faridabad, Haryana, 121001, India","place","city","0.71363626385809","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6456","Pathankot, India",32.3017104,75.6586424662208,32.0928723,32.5111793,75.3208022,75.9361325,"259832908","relation","9513330","10","Pathankot, Punjab, India","boundary","administrative","0.68047803370798","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6457","Indore, India",22.7203616,75.8681996,22.5603616,22.8803616,75.7081996,76.0281996,"629185","node","245709027","16","Indore, Madhya Pradesh, 452001, India","place","city","0.73740556789848","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6458","Patiala, India",30.2090874,76.3398720856221,29.7911429,30.6274604,75.9829461,76.7869749,"259290790","relation","1948585","10","Patiala, Punjab, India","boundary","administrative","0.72052800895293","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6459","Vododara, India",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6460","Udupi, India",13.3419169,74.7473232,13.1819169,13.5019169,74.5873232,74.9073232,"631175","node","245620117","16","Udupi, Udupi taluku, Udupi district, Karnataka, 576101, India","place","city","0.64839539177282","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6461","New Delhi, India",28.6138954,77.2090057,28.4812633,28.6456842,77.0503708,77.2551392,"258989240","relation","2763541","10","New Delhi, Delhi, India","boundary","administrative","0.99480434454149","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6462","New Delhi, India",28.6138954,77.2090057,28.4812633,28.6456842,77.0503708,77.2551392,"258989240","relation","2763541","10","New Delhi, Delhi, India","boundary","administrative","0.99480434454149","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6463","Mysore, India",12.3051828,76.6553609,12.1451828,12.4651828,76.4953609,76.8153609,"19629959","node","2068274800","16","Mysuru, Mysuru taluk, Mysuru district, Karnataka, 570001, India","place","city","0.64162189621825","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6464","Allahabad Outer, India",28.5480885,77.2510976,28.5480385,28.5481385,77.2510476,77.2511476,"75924977","node","7021447914","30","Allahabad Bank, Outer Ring Road, Govindpuri, Kalkaji Tehsil, South East Delhi, Delhi, 110019, India","amenity","bank","0.311","https://nominatim.openstreetmap.org/ui/mapicons//money_bank2.p.20.png"
"6465","Raigarh, India",22.5,83.5,21.8,23.2,82.8,84.2,"1271048","node","316417054","12","Raigarh, Chhattisgarh, India","place","county","0.67",NA
"6466","Nashik, India",20.0112475,73.7902364,19.8512475,20.1712475,73.6302364,73.9502364,"621571","node","245686763","16","Nashik, Maharashtra, 422001, India","place","city","0.71598732013467","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6467","Surat, India",21.1864607,72.8081281,21.0264607,21.3464607,72.6481281,72.9681281,"34096586","node","2846237708","16","Surat, Gujarat, 395001, India","place","city","0.7458283797998","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6468","Bengaluru South, India",12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,"259821390","relation","7902476","16","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India","boundary","administrative","0.82943482389756","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6469","Kolkata, India",22.5414185,88.3576912438887,22.4503235,22.6325362,88.2406237,88.4589549,"259838636","relation","10371838","12","Kolkata, Howrah, West Bengal, India","boundary","administrative","0.85403853462783","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6470","Allahabad Outer, India",28.5480885,77.2510976,28.5480385,28.5481385,77.2510476,77.2511476,"75924977","node","7021447914","30","Allahabad Bank, Outer Ring Road, Govindpuri, Kalkaji Tehsil, South East Delhi, Delhi, 110019, India","amenity","bank","0.311","https://nominatim.openstreetmap.org/ui/mapicons//money_bank2.p.20.png"
"6471","Hyderabad, India",17.38878595,78.4610647345315,17.2931295,17.4843058,78.3819883,78.5563157,"258735979","relation","7255986","10","Hyderabad, Telangana, India","boundary","administrative","0.58578176929787","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6472","Nagpur, India",21.1498134,79.0820556,21.0529736,21.2310022,78.9952182,79.1788461,"259780239","relation","10330977","12","Nagpur Urban Taluka, Nagpur District, Maharashtra, India","boundary","administrative","0.74217238576015","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6473","Hyderabad, India",17.38878595,78.4610647345315,17.2931295,17.4843058,78.3819883,78.5563157,"258735979","relation","7255986","10","Hyderabad, Telangana, India","boundary","administrative","0.58578176929787","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6474","Haveli, India",18.51051985,74.0609353177903,18.2815183,18.7394592,73.6346625,74.1960811,"259780549","relation","10351627","12","Haveli, Pune District, Maharashtra, India","boundary","administrative","0.67","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6475","Kharar, India",25.8819068,76.4192052,25.8317987,25.9483062,76.371519,76.4751766,"259796814","relation","11118487","18","Kharar, Khirkhari, Sawai Madhopur Tehsil, Sawai Madhopur, Rajasthan, India","waterway","river","0.52",NA
"6476","Udupi, India",13.3419169,74.7473232,13.1819169,13.5019169,74.5873232,74.9073232,"631175","node","245620117","16","Udupi, Udupi taluku, Udupi district, Karnataka, 576101, India","place","city","0.64839539177282","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6477","Tamil Nadu, India",10.9094334,78.3665347,8.0768938,13.5625238,76.2328863,80.3592991,"258585903","relation","96905","8","Tamil Nadu, India","boundary","administrative","0.97140229929741","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6478","Mumbai, India",19.0759899,72.8773928,18.8939566,19.2701767,72.776333,72.9797315,"302040990","relation","7888990","16","Mumbai, Mumbai Suburban, Maharashtra, India","boundary","administrative","0.87994991019715","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6479","Jamshedpur, India",22.8015194,86.2029579,22.6415194,22.9615194,86.0429579,86.3629579,"4645056","node","566174729","16","Jamshedpur, Golmuri-Cum-Jugsalai, Purbi Singhbhum, Jharkhand, 831001, India","place","city","0.70104500920075","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6480","Raipur, India",21.2379469,81.6336833,21.0779469,21.3979469,81.4736833,81.7936833,"6018246","node","664161333","16","Raipur, Raipur Tahsil, Raipur, Chhattisgarh, 493332, India","place","city","0.73429186987758","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6481","Mumbai, India",19.0759899,72.8773928,18.8939566,19.2701767,72.776333,72.9797315,"302040990","relation","7888990","16","Mumbai, Mumbai Suburban, Maharashtra, India","boundary","administrative","0.87994991019715","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6482","Crescent Bay",33.5455806,-117.8022775,33.5455306,33.5456306,-117.8023275,-117.8022275,"3209449","node","369164627","22","Crescent Bay, Laguna Beach, Orange County, California, 92652, United States","natural","bay","0.4",NA
"6483","Allahabad, India",25.4381302,81.8338005,25.2781302,25.5981302,81.6738005,81.9938005,"610657","node","245733956","16","Prayagraj, Uttar Pradesh, 211001, India","place","city","0.6810427888595","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6484","Ahmadabad City, India",23.0216238,72.5797068,22.8616238,23.1816238,72.4197068,72.7397068,"629316","node","245711197","16","Ahmedabad, Ahmadabad City Taluka, Ahmedabad District, Gujarat, 380001, India","place","city","0.87337455826541","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6485","Haveli, India",18.51051985,74.0609353177903,18.2815183,18.7394592,73.6346625,74.1960811,"259780549","relation","10351627","12","Haveli, Pune District, Maharashtra, India","boundary","administrative","0.67","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6486","Ranchi, India",23.3700354,85.3250132,23.2100354,23.5300354,85.1650132,85.4850132,"302553254","node","2510123017","16","Ranchi, Kanke, Ranchi, Jharkhand, HINDPIRI, India","place","city","0.71700412135891","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6487","Hayathnagar, India",17.3281147,78.6045399,17.3081147,17.3481147,78.5845399,78.6245399,"14055271","node","1323176693","19","Hayathnagar, Ward 12 Mansoorabad, Anamagal Hayathnagar, Hyderabad, Hayathnagar mandal, Rangareddy, Telangana, 501505, India","place","suburb","0.550717976781","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_village.p.20.png"
"6488","Kharar, India",25.8819068,76.4192052,25.8317987,25.9483062,76.371519,76.4751766,"259796814","relation","11118487","18","Kharar, Khirkhari, Sawai Madhopur Tehsil, Sawai Madhopur, Rajasthan, India","waterway","river","0.52",NA
"6489","Daskroi, India",22.95840725,72.7185242951541,22.8051692,23.1649627,72.4222182,72.84115,"259480748","relation","9661743","12","Daskroi Taluka, Ahmedabad District, Gujarat, India","boundary","administrative","0.66","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6490","Mumbai, India",19.0759899,72.8773928,18.8939566,19.2701767,72.776333,72.9797315,"302040990","relation","7888990","16","Mumbai, Mumbai Suburban, Maharashtra, India","boundary","administrative","0.87994991019715","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6491","Dehradun, India",30.3255646,78.0436813,30.1655646,30.4855646,77.8836813,78.2036813,"1159468","node","299531301","16","Dehradun, Uttarakhand, 248001, India","place","city","0.80809730432799","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6492","Jaipur, India",26.9154576,75.8189817,26.7554576,27.0754576,75.6589817,75.9789817,"1285344","node","315734346","16","Jaipur, Jaipur Municipal Corporation, Jaipur Tehsil, Jaipur, Rajasthan, 302001, India","place","city","0.77838129551265","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6493","Bardhaman, India",23.244051,87.8689422,23.084051,23.404051,87.7089422,88.0289422,"5780059","node","654104082","16","Bardhaman, Burdwan - I, Purba Bardhaman, West Bengal, 713102, India","place","city","0.67771603838934","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6494","Bellary, India",15.1433952,76.9193876,14.9833952,15.3033952,76.7593876,77.0793876,"48524515","node","3944758059","16","Ballari, Bellary taluk, Bellary district, Karnataka, 5831XX, India","place","city","0.62701662998874","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6495","Noida, India",28.5707841,77.3271074,28.4107841,28.7307841,77.1671074,77.4871074,"304032052","node","313255437","16","Noida, Dadri, Gautam Buddha Nagar, Uttar Pradesh, 201301, India","place","city","0.67833656527123","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6496","Thane, India",19.1943294,72.9701779,19.1688751,19.2953669,72.9309848,73.024106,"259583936","relation","7120000","16","Thane, Maharashtra, India","boundary","administrative","0.7021654027974","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6497","Bengaluru South, India",12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,"259821390","relation","7902476","16","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India","boundary","administrative","0.82943482389756","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6498","Mylapore Tiruvallike, India",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6499","Kota, India",25.1968256,76.0008933088555,24.5433464,25.8487859,75.6171987,76.5969589,"256806587","relation","1950090","10","Kota, Rajasthan, India","boundary","administrative","0.67539847683018","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6500","New Delhi, India",28.6138954,77.2090057,28.4812633,28.6456842,77.0503708,77.2551392,"258989240","relation","2763541","10","New Delhi, Delhi, India","boundary","administrative","0.99480434454149","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6501","Kishanganj, India",26.29863795,87.9531481092341,25.9305105,26.563925,87.6114821,88.2982349,"258449431","relation","1790780","10","Kishanganj, Bihar, India","boundary","administrative","0.77472137296984","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6502","New Delhi, India",28.6138954,77.2090057,28.4812633,28.6456842,77.0503708,77.2551392,"258989240","relation","2763541","10","New Delhi, Delhi, India","boundary","administrative","0.99480434454149","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6503","Bihar, India",25.6440845,85.906508,24.2857164,27.521635,83.3212566,88.2982349,"257454049","relation","1958982","8","Bihar, India","boundary","administrative","0.85937780988039","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6504","Bhubaneshwar, India",20.2602964,85.8394521,20.1002964,20.4202964,85.6794521,85.9994521,"10662000","node","1051669585","16","Bhubaneshwar, Bhubaneswar Municipal Corporation, Bhubaneswar (M.Corp.), Khordha, Odisha, 751001, India","place","city","0.73612488513846","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6505","Bengaluru South, India",12.9791198,77.5912997,12.8340125,13.1436649,77.4601025,77.7840515,"259821390","relation","7902476","16","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India","boundary","administrative","0.82943482389756","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6506","Vishakhapatnam, India",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6507","Dehradun, India",30.3255646,78.0436813,30.1655646,30.4855646,77.8836813,78.2036813,"1159468","node","299531301","16","Dehradun, Uttarakhand, 248001, India","place","city","0.80809730432799","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6508","Perambur Purasavakam, India",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6509","Daskroi, India",22.95840725,72.7185242951541,22.8051692,23.1649627,72.4222182,72.84115,"259480748","relation","9661743","12","Daskroi Taluka, Ahmedabad District, Gujarat, India","boundary","administrative","0.66","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6510","Danapur, India",25.6358901,85.0474045,25.4758901,25.7958901,84.8874045,85.2074045,"7567144","node","869968367","16","Danapur, Dinapur-Cum-Khagaul, Patna, Bihar, 801503, India","place","city","0.58529067188378","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_city.p.20.png"
"6511","Trivandrum, India",8.57697055,77.0501246373072,8.2924566,8.8620052,76.6704297,77.2834268,"256768203","relation","1818784","10","Thiruvananthapuram, Kerala, India","boundary","administrative","0.53518432933659","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6512","Kolkata, India",22.5414185,88.3576912438887,22.4503235,22.6325362,88.2406237,88.4589549,"259838636","relation","10371838","12","Kolkata, Howrah, West Bengal, India","boundary","administrative","0.85403853462783","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
"6513","Basna, India",25.9749011,73.7503472,25.9549011,25.9949011,73.7303472,73.7703472,"18557986","node","1901742769","19","Basna, Sojat Tehsil, Pali, Rajasthan, India","place","village","0.495","https://nominatim.openstreetmap.org/ui/mapicons//poi_place_village.p.20.png"
"6514","Mumbai, India",19.0759899,72.8773928,18.8939566,19.2701767,72.776333,72.9797315,"302040990","relation","7888990","16","Mumbai, Mumbai Suburban, Maharashtra, India","boundary","administrative","0.87994991019715","https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png"
